name	A1	A10	A11	A14	A20	A22	A23	A24	A25	A26	A27	A29	A30	A31	A34	A35	A36	A38	A4	A41	A47	A51	A54	A55	A58	A60	A61	A62	A66	A68	A69	A71	A76	A78	A80	DP1	DP13	DP18	DP2	DP24	DP26	DP27	DP28	DP3	DP33	DP34	DP35	DP36	DP40	DP41	DP43	DP44	DP45	DP46	DP47	DP49	DP52	DP55	DP57	DP60	DP64	DP65	DP67	DP69	DP72	DP73	DP75	DP77	DP8	DP9
TM7_phylum_sp_oral_taxon_352	0	0	0	0	0	0	0	0.032602	0	0	0.030644	0	0	0	0	0	0	0	0	0.043887	0	0	0	0	0	0	0	0	0	0	0	0.005601	0.006488	0	0.004503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006538	0	0	0	0	0	0	0	0	0
Actinomyces_sp_ICM47	0	0	0	0	0	0	0	0.022471	0	0	0	0	0	0	0	0	0	0	0	0.000304	0	0	0.001667	0	0	0	0	0	0	0.006613	0	0	0	0	0.007819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014267	0	0	0	0	0	0	0	0	0
Fructilactobacillus_sanfranciscensis	0	0	0	0	0	0	0	0.021205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.657786	0	0	0	0	0	0.038958	0	0	0	0	0	0	0	0	0.020975	0	0	0.008011	0	0	0	0	0	0	0	0.55795	0	0	0	0.157546	0	0	0	0	0	0
Anaerosacchariphilus_hominis	0	0	0	0	0	0	0	0.014177	0	0	0	0	0	0	0	0	0	0	0.004601	0.017651	0	0	0	0	0	0.030808	0	0	0	0	0.009814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032698	0
Schaalia_odontolytica	0	0	0	0	0	0	0	0.010774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148	0.005268	0	0	0	0	0	0.567693	0	0	0
GGB1538_SGB2121	0	0	0	0	0	0	0	0.007485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB58485_SGB80143	0	0	0	0	0	0	0	0.005405	0	0	0	0	0	0	0	0	0	0	0.02405	0	0.012221	0	0	0	0.032551	0.046105	0	0	0	0	0	0	0	0	0	0	0	0.035171	0	0	0	0	0	0	0.004368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cloacibacillus_porcorum	0	0	0	0	0	0	0	0.004841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_S6_Spd3	0	0	0	0	0	0	0	0.003574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018461	0	0	0	0	0	0	0	0	0	0.50985	0	0	0	0	0	0.029056	0	0	0	0
Brotocaccenecus_cirricatena	0	0	0	0	0	0	0	0.001983	0.110668	0.186287	0.740473	0.047905	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149969	0	0	0	0.050835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006752	0	0	0	0	0	0	0	2.798244	0.07269	0	0	0	0	0	0	0	0	0	0
Jingyaoa_shaoxingensis	0	0	0	0	0	0	0	0.001639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005716	0.020569	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesosutterella_multiformis	0	0	0	0	0	0	0	0.001167	0	0	0	0	0	0	0	0	0	0.390412	0	0	0	0	0	1.490586	0	0	0	0	0	0	0	0	0	0	0	0	0.052237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006138	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_graevenitzii	0	0	0	0	0	0	0	0.000781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007652	0	0	0	0	0	0	0	0	0	0	0	0.002299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009403	0	0	0	0	0	0	0	0	0.049057	0.07951	0	0	0	0	0	0	0.124824	0	0	0
GGB4604_SGB6369	0	0	0	0	0	0	0	0	0.160579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacterium_wellingii	0	0	0	0	0	0	0	0	0.077204	0.844147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_SGB1950	0	0	0	0	0	0	0	0	0.041247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065708	0	0	0	0	0	0	0	0	0.030583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacter_secundus	0	0	0	0	0	0	0	0	0.017839	0.004367	0	0	0	0	0	0.239209	0	0	0	0	0	0	0	0	0	0	0	0	0.063749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004033	0	0	0	0	0	0	0	0.012458	0	0	0	0.010532	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_SGB1879	0	0	0	0	0	0	0	0	0.009274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_SGB2300	0	0	0	0	0	0	0	0	0.004943	0	2.04041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9302_SGB14263	0	0	0	0	0	0	0	0	0.002206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9715_SGB15267	0	0	0	0	0	0	0	0	0	0.293818	0.118577	0	0	0	0	0.189926	0	0	0	0.015828	0	0	0	0	0.48568	0.162895	0.007392	0	0	0	0	0	0	0	0	0	0	0.076337	0	0	0	0	0	0	0.349129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flintibacter_faecis	0	0	0	0	0	0	0	0	0	0.222959	0	0.00958	0	0	0.109821	0	0	0	0.021359	0	0.025548	0	0.002925	0	0	0	0	0	0	0	0	0	0	0.028353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoflavonifractor_phocaeensis	0	0	0	0	0	0	0	0	0	0.043085	0	0	0	0	0	0	0	0.026997	0	0	0	0	0	0	0	0	0	0	0	0.003882	0	0	0	0	0	0	0.01277	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022792	0	0	0	2.790963	0	0.405926	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_johnsonii	0	0	0	0	0	0	0	0	0	0.032568	0	0	0	0	0	0	0	0.22704	0	0	0	0	0	0	0.010769	0	0	0	0.226884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102925	0	0	0	0	0	0	0	0	0	0	0
GGB51511_SGB105679	0	0	0	0	0	0	0	0	0	0.028141	0	0	0	0	0	0	0	0	0.003505	0	0	0	0	0	0.003771	0	0	0	0.030788	0	0	0.041088	0	0	0	0	0	0	0	0	0	0	0	0	0.003079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_bouchesdurhonensis	0	0	0	0	0	0	0	0	0	0.004285	0.003045	0	0	0	0	0	0	0	0.028034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9342_SGB14306	0	0	0	0	0	0	0	0	0	0.002101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_AM29_11AC	0	0	0	0	0	0	0	0	0	0.001435	0	0	0	0	0	0	0	0	0	0	0	0.231477	0	0	0	0	0.000531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017534	0	0	0	0	0.000314	0
GGB4651_SGB6438	0	0	0	0	0	0	0	0	0	0	8.40319	0.935454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3277_SGB4327	0	0	0	0	0	0	0	0	0	0	1.736061	0	0	0	0	0	0	0	6.928283	0	0	0	0.001475	0	0	2.229479	0	0	0	0	0	0	0	0	0	0	0	2.297633	0	0	0	0	0	0	2.410369	0	0	0	0	0	0	0	0.006164	0	0.942749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister_hominis	0	0	0	0	0	0	0	0	0	0	1.391582	1.771658	0	0	0	0	0	5.220371	0	0.148148	0	0.845261	0	0	0	0	1.266326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3014	0	0	0	0	0	0	0	0	0	0
GGB6613_SGB9347	0	0	0	0	0	0	0	0	0	0	0.244629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_unclassified_SGB5076	0	0	0	0	0	0	0	0	0	0	0.213361	0	0	0	0	0	0.218659	0.453563	2.442823	0.033808	0.056214	0	0	0	0	0.037183	0	0	0	0	0.126659	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011089	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001299	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_goldsteinii	0	0	0	0	0	0	0	0	0	0	0.192636	0.002674	0	0	0	0.073	0	0.140515	0	0	0.006728	0	0	0	0.069728	0.087162	0.022355	0.035407	0	0	0.07704	0	0	0	0.041531	0	0	0.282165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029937	0	0
GGB9537_SGB14940	0	0	0	0	0	0	0	0	0	0	0.145692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_1001271st1_H5	0	0	0	0	0	0	0	0	0	0	0.105178	0	0	0	0	0.177473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.362042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03873	0	0	0	0	0	0	0.807681	0	0	0
GGB33512_SGB15203	0	0	0	0	0	0	0	0	0	0	0.070006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9524_SGB14924	0	0	0	0	0	0	0	0	0	0	0.064991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17664	0	0	0	0	0	0	0	0.017706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9646_SGB15123	0	0	0	0	0	0	0	0	0	0	0.028464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9640_SGB15115	0	0	0	0	0	0	0	0	0	0	0.028332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_timonensis	0	0	0	0	0	0	0	0	0	0	0.027671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Guopingia_tenuis	0	0	0	0	0	0	0	0	0	0	0.02696	0	0	0	0	0.004296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005964	0	0.032267	0	0	0	0	0	0	0	0	0	0	0
GGB3005_SGB3996	0	0	0	0	0	0	0	0	0	0	0.026695	0	0	0	0	0	0	0	0	0	0	0.048097	0	0	0	0.00836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03295	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236031	0	0	0	0	0	0	0	0	0	0	0
GGB3818_SGB5183	0	0	0	0	0	0	0	0	0	0	0.016297	0	0	0.046755	0	0.111892	0	0.030067	0	0	0	0.271908	0	0.004452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197693	0	0	0	0	0.020415	0.068095	0	0
Emergencia_timonensis	0	0	0	0	0	0	0	0	0	0	0.013672	0	0	0	0	0	0	0	0	0	0	0.004126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034768	0	0	0	0	0	0	0	0	0	0	0
GGB42637_SGB59834	0	0	0	0	0	0	0	0	0	0	0.013353	0	0	0	0	0	0	0	0	0	0	0.031409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB20071_SGB29339	0	0	0	0	0	0	0	0	0	0	0.013294	0	0	0	0	0	0	0	0	0	0	0.000468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9062_SGB13981	0	0	0	0	0	0	0	0	0	0	0.012583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_faecalis	0	0	0	0	0	0	0	0	0	0	0.012351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3352_SGB4436	0	0	0	0	0	0	0	0	0	0	0.011839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003132	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3490_SGB4664	0	0	0	0	0	0	0	0	0	0	0.010186	0	0	0	0	0.18735	0.10951	0	0.214943	0	0	0	0.201079	0	0	0.154907	0	0	0	0.026062	0.107537	0	2.92846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Collinsella_stercoripullorum	0	0	0	0	0	0	0	0	0	0	0.00942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3585_SGB4803	0	0	0	0	0	0	0	0	0	0	0.006946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter_celer	0	0	0	0	0	0	0	0	0	0	0.005872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001814	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9538_SGB14941	0	0	0	0	0	0	0	0	0	0	0.005869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB45656_SGB63370	0	0	0	0	0	0	0	0	0	0	0.00449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnotalea_sp_AF33_28	0	0	0	0	0	0	0	0	0	0	0.003718	0	0	0	0	0	0	0	0	0.002813	0	0	0	0	0	0.002355	0	0	0	0	0	0	0	0	0	0	0	0.065207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00779	0	0	0	0	0	0	0	0	0	0
Lentihominibacter_hominis	0	0	0	0	0	0	0	0	0	0	0.00341	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019023	0	0	0	0	0	0	0	0	0	0	0
GGB9531_SGB14932	0	0	0	0	0	0	0	0	0	0	0.003037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258	0	0	0	0	0	0	0	0	0	0
GGB9532_SGB14933	0	0	0	0	0	0	0	0	0	0	0.001811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB5196_SGB7255	0	0	0	0	0	0	0	0	0	0	0.001772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9619_SGB15066	0	0	0	0	0	0	0	0	0	0	0.001745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter_hormaechei	0	0	0	0	0	0	0	0	0	0	0.00057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB6518_SGB9205	0	0	0	0	0	0	0	0	0	0	0.000522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter_butyricigenes	0	0	0	0	0	0	0	0	0	0	0.000512	0	0	0	0	0	0	0	0.003797	0.000657	0	0	0	0	0	0	0	0	0.000977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_Marseille_P3244	0	0	0	0	0	0	0	0	0	0	0.000356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000841	0	0	0	0	0	0	0	0	0	0	0.27948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Segatella_copri	0	0	0	0	0	0	0	0	0	0	0	53.105342	0	0	0	0	0	29.294742	0	7.388119	35.244108	0	0	0	3.093768	0	0	0	0	0	0	0	0	0	45.527403	0	0	0	0	34.005533	0.012413	0	0	0	0	0.393474	0	0	0	0	0	0	4.364791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.359029	0
GGB3304_SGB4367	0	0	0	0	0	0	0	0	0	0	0	1.223459	0	0	0	0	0	0	0	0	0.020895	0	0	0	0.264838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4642_SGB6422	0	0	0	0	0	0	0	0	0	0	0	1.013843	0	0	0	0	0	0	0.033108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4682_SGB6472	0	0	0	0	0	0	0	0	0	0	0	0.145394	0	0	0	0	0	0	0	0	0	0	0	0	16.362408	0	0.007682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1347_SGB1805	0	0	0	0	0	0	0	0	0	0	0	0.113625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_sp_AM59_24XD	0	0	0	0	0	0	0	0	0	0	0	0.08038	0	0	0	0	0	0	0	0.068232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parasutterella_secunda	0	0	0	0	0	0	0	0	0	0	0	0.050497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9712_SGB15244	0	0	0	0	0	0	0	0	0	0	0	0.042282	0	0	0	0	0	0	0	0.019859	0	0	0	0	0	0	0	0	0	0.037493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.767921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05141	0	0	0	0	0	0	0	0	0	0
Muribaculaceae_bacterium_AF54_25pH10A	0	0	0	0	0	0	0	0	0	0	0	0.039196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009047	0.233104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_paravirosa	0	0	0	0	0	0	0	0	0	0	0	0.026724	0	0	0	0	0	0	0	0	0.006708	0.058838	0	0	0.016863	0.01888	0	0.078181	0	0	0	0	0	0	0	0	0	0.071622	0	0	0	0	0	0	0.014601	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065657	0	0	0	0	0	0	0	0.014909	0	0	0
GGB1689_SGB2321	0	0	0	0	0	0	0	0	0	0	0	0.025293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB27858_SGB48249	0	0	0	0	0	0	0	0	0	0	0	0.015368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3626_SGB4905	0	0	0	0	0	0	0	0	0	0	0	0.013303	0	0	0	0	0	0	0	0	0	0	0	0	0.027042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_OM04_12BH	0	0	0	0	0	0	0	0	0	0	0	0.010059	0	0	0	0	0	0	0	0.009592	0.001134	0	0	0	0.160957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1331_SGB1788	0	0	0	0	0	0	0	0	0	0	0	0.009865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4653_SGB6440	0	0	0	0	0	0	0	0	0	0	0	0.008064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3616_SGB4888	0	0	0	0	0	0	0	0	0	0	0	0.005578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
